answer_id,document_id,question_id,text,answer_start,answer_end,answer_category,question,file_name,context
902895,1519756,1018521,ABHYUDAYA CO-OPERATIVE BANK ,0,28,,PDF_Bank Name,ICIC_ABHY_NFS1_202301_D_ABHYNFS101230089.txt,"ABHYUDAYA CO-OPERATIVE BANK K.K.TOWER, ABHYUDAYA BANK LANE, OFF.G.D.AMBEKAR MARG, PAREL VILLAGE, MUMBAI, 400012 INVOICE DATE: 31-01-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 ABHYNFS101230089 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIP"
902899,1519756,1018524, INTERCHANGE RECEIVED FOR THE MONTH OF JAN-23 997158 NO. OF FINANCIAL TRANSACTIONS 8103 137751.00 NO. OF NON-FINANCIAL TRANSACTIONS 365 2190.00,372,515,,PDF_Interchange Fees,ICIC_ABHY_NFS1_202301_D_ABHYNFS101230089.txt,"KAR MARG, PAREL VILLAGE, MUMBAI, 400012 INVOICE DATE: 31-01-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 ABHYNFS101230089 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF JAN-23 997158 NO. OF FINANCIAL TRANSACTIONS 8103 137751.00 NO. OF NON-FINANCIAL TRANSACTIONS 365 2190.00 TOTAL 139941.00 CGST @ 9% 12594.69 SGST/UGST @ 9% 12594.69 IGST @ 18% 0,00 GRAND TOTAL 165130.38 TOTAL (AMOUNT IN WORDS) RUPEES ONE LAKH SIXTY FIVE THOUSAND ONE HUNDRED THIRTY AND THIRTY EIGHT PAISE ONLY FOR ABHYUDAYA CO-OPERATIVE BANK GSTIN: 27AAAAA0300LIZC SIGNATURE NOT VERIFIED DIGITANY SIGNED B"
902901,1519756,1018520,ABHYNFS101230089,274,290,,PDF_Invoice Number,ICIC_ABHY_NFS1_202301_D_ABHYNFS101230089.txt,"ABHYUDAYA CO-OPERATIVE BANK K.K.TOWER, ABHYUDAYA BANK LANE, OFF.G.D.AMBEKAR MARG, PAREL VILLAGE, MUMBAI, 400012 INVOICE DATE: 31-01-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 ABHYNFS101230089 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF JAN-23 997158 NO. OF FINANCIAL TRANSACTIONS 8103 137751.00 NO. OF NON-FINANCIAL TRANSACTIONS 365 2190.00 TOTAL 139941.00 CGST @ 9% 12594.69 SGST/UGST @ 9% 12594.69 IGST @ 18% 0,00"
902903,1519756,1018529,DIGITANY SIGNED,798,813,,Signature Remarks,ICIC_ABHY_NFS1_202301_D_ABHYNFS101230089.txt,"TIONS 365 2190.00 TOTAL 139941.00 CGST @ 9% 12594.69 SGST/UGST @ 9% 12594.69 IGST @ 18% 0,00 GRAND TOTAL 165130.38 TOTAL (AMOUNT IN WORDS) RUPEES ONE LAKH SIXTY FIVE THOUSAND ONE HUNDRED THIRTY AND THIRTY EIGHT PAISE ONLY FOR ABHYUDAYA CO-OPERATIVE BANK GSTIN: 27AAAAA0300LIZC SIGNATURE NOT VERIFIED DIGITANY SIGNED BY MADAN PAN: AAAAA0300 MAHADEV DALY DATE: 2023.02 25 16:23-57 IST STATE: MAHARASHTRA REASON: GST INVOICE LOCATION: NANI MUMBAI"
902905,1519757,1018522,"AIRTEL CENTERUDYOG VIHAR, PHASE -IV, GURGAON,,, IN 122015",305,362,,PDF_Address,ICIC_AIRP_UPI1_202212_D_ARAP0623B13690.txt,"L PAYMENTS TAX INVOICE(ORIGINAL FOR RECIPIENT) SUPPLIER NAME: AIRTEL PAYMENTS BANK LID INVOICE NUMBER: ARAP0623B13690 GSTIN: 06AAICA4398JIZA REFERENCE NO: UPI_INVOICE FOR THE MONTH OF DEC'22 SUPPLIER ADDRESS: AIRTEL PAYMENTS BANK LID., AIRTEL PAYMENTS BANK LID.PLOT NO- 16, INVOICE DATE: 31-JAN-2023 AIRTEL CENTERUDYOG VIHAR, PHASE -IV, GURGAON,,, IN 122015 WHETHER TAX PAYABLE UNDER REVERSE CHARGE: NO PLACE OF SUPPLY: MAHARASHTRA SUPPLIER'S STATE HARYANA DUE DATE: 31-JAN-2023 SUPPLIER'S STATE CODE: 06 CUSTOMER NO: 143279 PAN NO : AAICA4398J PURCHASE ORDER NO: CIN NO : U65100DL2010PLC201058 PURCHASE ORDER DATE: BILL TO NAME: ICICI BANK LIMITED SHIP TO "
902906,1519757,1018521,AIRTEL PAYMENTS BANK LID,67,91,,PDF_Bank Name,ICIC_AIRP_UPI1_202212_D_ARAP0623B13690.txt,"AIRTEL PAYMENTS TAX INVOICE(ORIGINAL FOR RECIPIENT) SUPPLIER NAME: AIRTEL PAYMENTS BANK LID INVOICE NUMBER: ARAP0623B13690 GSTIN: 06AAICA4398JIZA REFERENCE NO: UPI_INVOICE FOR THE MONTH OF DEC'22 SUPPLIER ADDRESS: AIRTEL PAYMENTS BANK LID., AIRTEL PAYMENTS BANK LID.PLOT NO- 16, INVOICE DATE: 31-JAN-2023 AIRTEL CENTERUDYOG VIHAR, PHASE -IV, GURGAON,,, IN 122015 WHETHER TAX PAYABLE UNDER RE"
902915,1519757,1018524,"UPI-INTERCHANGE FEE 997119 NUMBER 431312.1 431,312.10 431,312.10",1148,1212,,PDF_Interchange Fees,ICIC_AIRP_UPI1_202212_D_ARAP0623B13690.txt," 400051,IN STATE: MAHARASHTRA STATE: MAHARASHTRA STATE CODE: 27 STATE CODE: 27 GSTIN/UIN NO: 27AAACI1195H1ZM GSTIN/UIN NO: 27AAACI1195H1ZM S. DESCRIPTION OF GOODS & HSN JON QTY UNIT PRICE LINE AMOUNT | DISCOUNT TAXABLE VALUE CGST SGST/UTGST GST NO SERVICES SAC RATE AMOUNT RATE AMOUNT | RATE AMOUNT |UPI-INTERCHANGE FEE 997119 NUMBER 431312.1 431,312.10 431,312.10 18% 77,636.18 TOTAL AMOUNT 431,312.10 77,636.18 AMOUNT: INR (IN WORDS) : FIVE LAKH EIGHT THOUSAND NINE HUNDRED FORTY-EIGHT AND PAISE TWENTY-EIGHT ONLY TOTAL INVOICE VALUE(IN FIGURE): 508,948.28 WO/WCR DETAILS: OTHER DETAILS FOR : AIRTEL PAYMENTS BANK LTD DECLARATION IF ANY: PAYMENT CONDITION: IMMED"
902917,1519757,1018520,INVOICE NUMBER: ARAP0623B13690 ,92,123,,PDF_Invoice Number,ICIC_AIRP_UPI1_202212_D_ARAP0623B13690.txt,"AIRTEL PAYMENTS TAX INVOICE(ORIGINAL FOR RECIPIENT) SUPPLIER NAME: AIRTEL PAYMENTS BANK LID INVOICE NUMBER: ARAP0623B13690 GSTIN: 06AAICA4398JIZA REFERENCE NO: UPI_INVOICE FOR THE MONTH OF DEC'22 SUPPLIER ADDRESS: AIRTEL PAYMENTS BANK LID., AIRTEL PAYMENTS BANK LID.PLOT NO- 16, INVOICE DATE: 31-JAN-2023 AIRTEL CENTERUDYOG VIHAR, PHASE -IV, GURGAON,,, IN 122015 WHETHER TAX PAYABLE UNDER REVERSE CHARGE: NO PLACE OF SUPPLY"
902918,1519757,1018529, SIGNATURE NOT VERIFIED ,1822,1846,,Signature Remarks,ICIC_AIRP_UPI1_202212_D_ARAP0623B13690.txt,"ICIARY: AIRTEL PAYMENTS BANK LIMITED ACCOUNT NUMBER: 01722560002401 NAME OF BANK: KOTAK MAHINDRA BANK LIMITED AUTHORIZED SIGNATORY ADDRESS OF BANK: 7TH FLOOR, AMBADEEP BUILDING , 14, K.G. MARG NEW DELHI 110001 (MANAGER FINANCE) BRANCH: NEW DELHI - K G MARG MICR CODE: 110485003 IFSC CODE: KKBK0000172 SIGNATURE NOT VERIFIED PLEASE QUOTE OUR TRANSACTION NUMBER ARAP0623B13690 & CUSTOMER 143279 NOTE: AIRTEL PAYMENTS BANK LIMITED HAS ADDITIONAL FACILITY FOR ACCEPTING PAYMENT THROUGH (I) DEBIT CARD POWERED BY DIGITALLY ISIGNEDBY ANANTHA NARAYANAMM-UPI); AND (III) UNIFIED PAYMENTS INTERFACE QUICK RESPONSE CODE (UPI QR CODE) "
902953,1519758,1018522,TAMILNADU STATE,258,273,,PDF_Address,ICIC_ALLA_AEPS_202303_D_ALLAAEPS03230027.txt,"INDIAN BANK ORIGINAL FOR RECIPIENT ALLANANAS CONSOLIDATED GST INVOICE (UNDER SEC. 31 OF CGST ACT & CGST/UTGST ACT READ WITH RULE 45 OF CGST RULES,2017) (AND RULE 54(2) OF THE CGST RULES) INDIAN BANK INVOICE NO ALLAAEPS03230027 BRANCH INVOICE DATE 31/03/2023 TAMILNADU STATE 33AAACI1607G275 DETAILS OF RECEIVER(BILLED TO) NAME ICICI BANK-AEPS ADDRESS ICICI BANK LIMITED , 5TH FLOOR UNIT NO .3 , HALLMARK BUSINESS PLAZA , SANT DNYANESHWAR MARG , NEAR KALA STATE APPLEAGKINS, BANDRA (EAST) MAHARASTRA, 400051 STATE CODE 27 GST NUMBER 27AAACI1 195H5ZI SI. DESC. & SPEC. HSN / S"
902954,1519758,1018521,INDIAN BANK ,0,12,,PDF_Bank Name,ICIC_ALLA_AEPS_202303_D_ALLAAEPS03230027.txt,"INDIAN BANK ORIGINAL FOR RECIPIENT ALLANANAS CONSOLIDATED GST INVOICE (UNDER SEC. 31 OF CGST ACT & CGST/UTGST ACT READ WITH RULE 45 OF CGST RULES,2017) (AND RULE 54(2) OF THE CGST RULES) INDIAN BANK INVOICE NO ALLAAEPS03230027 BRANCH INVOICE DATE 31/03/2023 TAMILNADU STATE 33AAACI1607G275 DETAILS OF RECEIVER(BI"
903267,1519787,1018525,@ 9% 0.00,503,512,,PDF_CGST @ 9%,ICIC_JAKA_UPI1_202212_D_JAKAUPI112220107.txt,"BAI INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 JAKAUPI112220107 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF DEC-22 997158 FUND TRANSFER TRANSACTIONS 207145 97811.69 MERCHANT TRANSACTIONS 211119 749.70 TOTAL 98561.39 CGST @ 9% 0.00 SGST/UGST @9%% 0,00 IGST @ 18% 17741.05 GRAND TOTAL 116302.44 TOTAL (AMOUNT IN WORDS) RUPEES ONE LAKH SIXTEEN THOUSAND THREE HUNDRED TWO AND FORTY FOUR PAISE ONLY FOR JAMMU AND KASHMIR BANK GSTIN: 01AAACT6167G1ZL PAN: AAACT6167G STATE: JAMMU & KASHMIR ERSHAD AHMAD I AM APPROVING THIS DOCUMENT 20.01"
902957,1519758,1018523,33AAACI1607G275,274,289,,PDF_GSTIN,ICIC_ALLA_AEPS_202303_D_ALLAAEPS03230027.txt,"INDIAN BANK ORIGINAL FOR RECIPIENT ALLANANAS CONSOLIDATED GST INVOICE (UNDER SEC. 31 OF CGST ACT & CGST/UTGST ACT READ WITH RULE 45 OF CGST RULES,2017) (AND RULE 54(2) OF THE CGST RULES) INDIAN BANK INVOICE NO ALLAAEPS03230027 BRANCH INVOICE DATE 31/03/2023 TAMILNADU STATE 33AAACI1607G275 DETAILS OF RECEIVER(BILLED TO) NAME ICICI BANK-AEPS ADDRESS ICICI BANK LIMITED , 5TH FLOOR UNIT NO .3 , HALLMARK BUSINESS PLAZA , SANT DNYANESHWAR MARG , NEAR KALA STATE APPLEAGKINS, BANDRA (EAST) MAHARASTRA, 400051 STATE CODE 27 GST NUMBER 27AAACI1 195H5ZI SI. DESC. & SPEC. HSN / SAC VALUE OF SUPP"
902964,1519759,1018522,"ATM DCRS , ANDHRABANK BUILDING SFL SULTAN BAZAR KOTI HYD TS 500095 MAHARASHTRA DBD",88,170,,PDF_Address,ICIC_ANDB_UPI1_202212_D_ANDBUPI112220043.txt,"ORIGINAL FOR RECIPIENT UNION BANK OF INDIA UNION BANK OF INDIA GOOD PEOPLE TO BANK WITH ATM DCRS , ANDHRABANK BUILDING SFL SULTAN BAZAR KOTI HYD TS 500095 MAHARASHTRA DBD GSTIN : 27AAACU0564GSZD EMAIL : PHONE : 040-24751884 TAX INVOICE DETAILS OF RECIPIENT INVOICE NO : ANDBUPI1 12220043 STATE CODE : 27-MAHARASHTRA DBD NOME: ICICI BANK BRANCH CODE : 18001 ADDRESS: ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI DATE : 31-12-2022 STATE: MAHARASHTRA PRODUCT CODE: UP1I"
902965,1519759,1018521,UNION BANK OF INDIA,23,42,,PDF_Bank Name,ICIC_ANDB_UPI1_202212_D_ANDBUPI112220043.txt,"ORIGINAL FOR RECIPIENT UNION BANK OF INDIA UNION BANK OF INDIA GOOD PEOPLE TO BANK WITH ATM DCRS , ANDHRABANK BUILDING SFL SULTAN BAZAR KOTI HYD TS 500095 MAHARASHTRA DBD GSTIN : 27AAACU0564GSZD EMAIL : PHONE : 040-24751884 TAX INVOICE DETAILS OF RECIPIENT INVOICE NO : ANDBUPI1 12220043 STATE CODE : 27-MAHARASHTRA DBD NOME: ICICI BANK BRANC"
902969,1519759,1018520, ANDBUPI1 12220043,269,287,,PDF_Invoice Number,ICIC_ANDB_UPI1_202212_D_ANDBUPI112220043.txt,"ORIGINAL FOR RECIPIENT UNION BANK OF INDIA UNION BANK OF INDIA GOOD PEOPLE TO BANK WITH ATM DCRS , ANDHRABANK BUILDING SFL SULTAN BAZAR KOTI HYD TS 500095 MAHARASHTRA DBD GSTIN : 27AAACU0564GSZD EMAIL : PHONE : 040-24751884 TAX INVOICE DETAILS OF RECIPIENT INVOICE NO : ANDBUPI1 12220043 STATE CODE : 27-MAHARASHTRA DBD NOME: ICICI BANK BRANCH CODE : 18001 ADDRESS: ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI DATE : 31-12-2022 STATE: MAHARASHTRA PRODUCT CODE: UP1I POS: 27-MAHARASHTRA GSTINE: 27AAACI119SHIZM SI NO SUPPLY DESCRIPTION HSN/SAC QUANTITY UNIT PRICE AMOUNT MISCELLANEOU"
902973,1519760,1018522,"APNA BANK BHAVAN, DR.S.S.RAO ROAD, BEHIND PIRAMAL CHEMBER, LALBAUG, PAREL, MUMBAI, 400012",23,112,,PDF_Address,ICIC_ASBL_NFS1_202301_D_ASBLNFS101230069.txt,"APNA SAHAKARI BANK LTD APNA BANK BHAVAN, DR.S.S.RAO ROAD, BEHIND PIRAMAL CHEMBER, LALBAUG, PAREL, MUMBAI, 400012 INVOICE DATE: 31-01-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 ASBLNFS101230069 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF "
902975,1519760,1018521,APNA SAHAKARI BANK LTD,0,22,,PDF_Bank Name,ICIC_ASBL_NFS1_202301_D_ASBLNFS101230069.txt,"APNA SAHAKARI BANK LTD APNA BANK BHAVAN, DR.S.S.RAO ROAD, BEHIND PIRAMAL CHEMBER, LALBAUG, PAREL, MUMBAI, 400012 INVOICE DATE: 31-01-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 ASBLNFS101230069 GSTIN :27AAACI1195H1ZM SR.NO. "
902976,1519760,1018525,CGST 4916.34,531,543,,PDF_CGST @ 9%,ICIC_ASBL_NFS1_202301_D_ASBLNFS101230069.txt,VOICE NO: STATE :MAHARASHTRA STATE CODE :27 ASBLNFS101230069 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF JAN-23 997158 NO. OF FINANCIAL TRANSACTIONS 3130 53210.00 NO. OF NON-FINANCIAL TRANSACTIONS 236 1416.00 TOTAL 54626.00 CGST 4916.34 SGST/UGST @9%% 4916.34 IGST @ 18% 0.00 GRAND TOTAL 64458.68 TOTAL (AMOUNT IN WORDS) RUPEES SIXTY FOUR THOUSAND FOUR HUNDRED FIFTY EIGHT AND SIXTY EIGHT PAISE ONLY FOR APNA SAHAKARI BANK LTD GSTIN: 27AAAAA1615J174 PAN: AAAAA1615J STATE: MAHARASHTRA MANGESH V LOKHANDE
902979,1519760,1018524, INTERCHANGE RECEIVED FOR THE MONTH OF JAN-23 997158 NO. OF FINANCIAL TRANSACTIONS 3130 53210.00 NO. OF NON-FINANCIAL TRANSACTIONS 236 1416.00,373,515,,PDF_Interchange Fees,ICIC_ASBL_NFS1_202301_D_ASBLNFS101230069.txt,"CHEMBER, LALBAUG, PAREL, MUMBAI, 400012 INVOICE DATE: 31-01-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 ASBLNFS101230069 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF JAN-23 997158 NO. OF FINANCIAL TRANSACTIONS 3130 53210.00 NO. OF NON-FINANCIAL TRANSACTIONS 236 1416.00 TOTAL 54626.00 CGST 4916.34 SGST/UGST @9%% 4916.34 IGST @ 18% 0.00 GRAND TOTAL 64458.68 TOTAL (AMOUNT IN WORDS) RUPEES SIXTY FOUR THOUSAND FOUR HUNDRED FIFTY EIGHT AND SIXTY EIGHT PAISE ONLY FOR APNA SAHAKARI BANK LTD GSTIN: 27AAAAA1615J174 PAN: AAAAA1615J STATE: MAHARASHTRA MANGESH V LOKHANDE"
902982,1519760,1018520,ASBLNFS101230069,275,291,,PDF_Invoice Number,ICIC_ASBL_NFS1_202301_D_ASBLNFS101230069.txt,"APNA SAHAKARI BANK LTD APNA BANK BHAVAN, DR.S.S.RAO ROAD, BEHIND PIRAMAL CHEMBER, LALBAUG, PAREL, MUMBAI, 400012 INVOICE DATE: 31-01-2023 CUSTOMER:ICICI BANK LTD. ADDRESS :ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI, 400051 INVOICE NO: STATE :MAHARASHTRA STATE CODE :27 ASBLNFS101230069 GSTIN :27AAACI1195H1ZM SR.NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT(RS.) INTERCHANGE RECEIVED FOR THE MONTH OF JAN-23 997158 NO. OF FINANCIAL TRANSACTIONS 3130 53210.00 NO. OF NON-FINANCIAL TRANSACTIONS 236 1416.00 TOTAL 54626.00 CGST 4916.34 SGST/UGST @9%% 4916.34 IGST @ 18% 0.00 GRAND TO"
902970,1519759,1018526,6.96,670,674,,PDF_SGST / UGST @ 9 %,ICIC_ANDB_UPI1_202212_D_ANDBUPI112220043.txt,"I BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI DATE : 31-12-2022 STATE: MAHARASHTRA PRODUCT CODE: UP1I POS: 27-MAHARASHTRA GSTINE: 27AAACI119SHIZM SI NO SUPPLY DESCRIPTION HSN/SAC QUANTITY UNIT PRICE AMOUNT MISCELLANEOUS EARNINGS 997119 77.30 REVERSE CHARGE : NO TAXABLE: 77.30 COST : 6.90 SGSTUTGST : 6.96 GRAND TOTAL: 91.22 AMOUNT IN WORDS : NINETY ONE RUPEES TWENTY TWO PAISE ONLY FOR UNION BANK OF INDIA NARESH JAGANNATH GHAYWAT ISSUED BY SINSITUTE FOR DEVELOPMENT AND RESEARCH IN BANKING TECHNOL DATE : 2023.01.17 11:05:13 +05:30 EL ACLE AUTHORISED SIGNATORY DISCLAIMER: THIS IS A COMPUTER GENERATED I"
903055,1519768,1018524, INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 INCENTIVE 35.00 TOTA 35.00,339,418,,PDF_Interchange Fees,ICIC_BHEX_MMS1_202302_D_BHEXMMS102230003.txt," KAILASAPURAM, TIRUCHIRAPPALL-620014 INVOICE DATE: 28-02-2023 CUSTOMER: ICICI BANK LTD. ADDRESS: ICICI BANK TOWERS, BANDRA KURLA COMPLEX, MUMBAI - 400051 INVOICE NO: BHEXMMS102230003 STATE: MAHARASHTRA STATE CODE: 27 GSTIN: 27AAACI1195H1ZM SR. NO. DESCRIPTION HSN CODE DETAILS COUNT UNIT AMOUNT (RS.) INTERCHANGE RECEIVED FOR THE MONTH OF FEB-23 997158 INCENTIVE 35.00 TOTA 35.00 CGST 9% 0.00 SGST/UGST @ 9% 0.00 IGST @ 18% 6.30 GRAND TOTAL 41.30 TOTAL (AMOUNT IN WORDS) RUPEES FORTY ONE AND THIRTY PAISE ONLY FOR BHEL EMPLOYEES COOPERATIVE BANK LTD GSTIN: 33AAAAB182581ZN PAN: AAAAB18258 STATE: TAMIL NADU APPROVAL SIGNATURE SIGNOR: KATIRIVEL EZHILKENNEDY DABO: 31 MARCH 2023 18"
902989,1519761,1018522,"19-A, DHULESHWAR GARDEN, AJMER NAME ROAD, JAIPUR,302001",284,339,,PDF_Address,ICIC_AUS1_AEPS_202303_D_08C3103236930973.txt,"AU AU SMALL FINANCE TAX INVOICE BANK DETAILS OF RECEIVER(BILLED TO) DETAILS OF SUPPLIER (BILLED BY) GSTIN/UIN 27AAACI1195H521 GSTIN OBAMACL2777120 IRN PAN NUMBER AAACL2777N CUSTOMER ID 91001198 BANK NAME AU SMALL FINANCE BANK LIMITED (2000- JAIPUR) ACCOUNT ID ICICI BANK-AEPS ADDRESS 19-A, DHULESHWAR GARDEN, AJMER NAME ROAD, JAIPUR,302001 ADDRESS DATE OF INVOICE 31/03/2022 STATE SERIAL NO. OF INVOICE OBC3103236930973 STATE CODE PLACE OF SUPPLY 27 - MAHARASHTRA ADDRESS OF DELIVERY HSN DESCRIPTION HSN DESCRIPTION QTY UNIT TOTAL TAXABLE CGST CGST SGST SGST UTGST UTGST IGST IGST AMT CESS CESS AMT CALAMITY CALAMITY SAC VALUE OF VALUE OF "
902990,1519761,1018521,AU SMALL FINANCE,3,19,,PDF_Bank Name,ICIC_AUS1_AEPS_202303_D_08C3103236930973.txt,"AU AU SMALL FINANCE TAX INVOICE BANK DETAILS OF RECEIVER(BILLED TO) DETAILS OF SUPPLIER (BILLED BY) GSTIN/UIN 27AAACI1195H521 GSTIN OBAMACL2777120 IRN PAN NUMBER AAACL2777N CUSTOMER ID 91001198 BANK NAME AU SMALL FINANCE BANK LIMITED (2000- JAIPUR) ACCOUNT ID ICICI BANK-AEPS ADDRESS 19-A, DHULESHWAR GARDEN, AJMER NAME"
902994,1519761,1018529,DIGITALLY SIGNED,1371,1387,,Signature Remarks,ICIC_AUS1_AEPS_202303_D_08C3103236930973.txt," REVERSE BASIS OR NOT NO I/WE HEREBY DECLARE THAT THOUGH OUR AGGREGATE TURNOVER IN ANY PRECEDING FINANCIAL YEAR FROM 2017-18 ONWARDS IS MORE THAN THE AGGREGATE TURNOVER NOTIFIED UNDER SUB-RULE (4) OF RULE 48, WE ARE NOT REQUIRED TO PREPARE AN INVOICE IN TERMS OF THE PROVISIONS OF THE SAID SUB-RULE. DIGITALLY SIGNED BY DS AU SMALL FINANCE BANK LIMITED 02 DATE: 2023.04.10 13 33:51 IST REASON: PDF SIGN LOCATION: TVM PRINTED ON: 31/03/2023"
903059,1519768,1018529,DIGITALLY SIGNED,730,746,,Signature Remarks,ICIC_BHEX_MMS1_202302_D_BHEXMMS102230003.txt,0 SGST/UGST @ 9% 0.00 IGST @ 18% 6.30 GRAND TOTAL 41.30 TOTAL (AMOUNT IN WORDS) RUPEES FORTY ONE AND THIRTY PAISE ONLY FOR BHEL EMPLOYEES COOPERATIVE BANK LTD GSTIN: 33AAAAB182581ZN PAN: AAAAB18258 STATE: TAMIL NADU APPROVAL SIGNATURE SIGNOR: KATIRIVEL EZHILKENNEDY DABO: 31 MARCH 2023 18:33 REASON: DIGITALLY SIGNED
902998,1519762,1018522,"P.O. PAPDY, VASAI, DIST-PALGHAR, MAHARASHTRA, INDIA 401207",120,178,,PDF_Address,ICIC_BACB_UPI1_202212_M_BACBUPI112220082.txt,"TAX INVOICE BASSEIN CATHOLIC CO OP BANK LTD HEAD OFFICE - CATHOLIC BANK BULIDING, PAPDY NAKA, GSTIN NO: 27AAATB3965B2ZZ P.O. PAPDY, VASAI, DIST-PALGHAR, MAHARASHTRA, INDIA 401207 BILL TO PLACE OF SUPPLY INVOICE NO: ICICI BANK ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI BACBUPI112220082 DATED: ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI 31 DECEMBER 2022 CUSTOMERS GSTIN: 27AAACI1195H1ZM DESCRIPTION OF SERVICES HSN CODE QTY UNITS RATE AMOUNT SERVICE PROVIDED FOR THE "
902999,1519762,1018521,BASSEIN CATHOLIC CO OP BANK LTD,12,43,,PDF_Bank Name,ICIC_BACB_UPI1_202212_M_BACBUPI112220082.txt,"TAX INVOICE BASSEIN CATHOLIC CO OP BANK LTD HEAD OFFICE - CATHOLIC BANK BULIDING, PAPDY NAKA, GSTIN NO: 27AAATB3965B2ZZ P.O. PAPDY, VASAI, DIST-PALGHAR, MAHARASHTRA, INDIA 401207 BILL TO PLACE OF SUPPLY INVOICE NO: ICICI BANK ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI BACBUPI112220082 DATED: ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MU"
903002,1519762,1018527,"IGST 18% 0,00",599,612,,PDF_IGST @ 18%,ICIC_BACB_UPI1_202212_M_BACBUPI112220082.txt,"ICICI BANK TOWER, GROUND FLOOR, BKC ROAD, MUMBAI 31 DECEMBER 2022 CUSTOMERS GSTIN: 27AAACI1195H1ZM DESCRIPTION OF SERVICES HSN CODE QTY UNITS RATE AMOUNT SERVICE PROVIDED FOR THE MONTH 997158 20678.21 OF DECEMBER 2022 20678.21 TOTAL TAXABLE VALUE 20678.21 ADD CGST 9% 1861.04 1861.04 ADD SGST 9% ADD IGST 18% 0,00 TOTAL 24400.29 WHETHER GST IS PAYABLE ON REVERSE CHARGE BASIS: NO AMOUNT CHARGEABLE (IN WORDS) FOR BASSEIN CATHOLIC CO OP BANK LTD. RUPEES TWENTYFOUR THOUSAND THOLIC CO-OP FOUR HUNDRED PAISE TWENTYNINE HEAD SEIN CATH OFFICE ONLY PAPDY SSVB . ON AUTHORISED SIGNATORY MR. MARTIN FIGER BANK'S PAN: AAAT"
